,Time_Zone ,Date,Tweets_tag
1179, Central Africa Standard Time	,2020-11-28,"		Join us for a conversation with inspiring Artivists to learn how they use art to #EndFGM   Poet, Latifatou CompaorÃ© (Latty) Artist, @Justina_Kehinde Filmmaker, @sarathecamel   Moderated by journalist @diakatop10  Register âž¡ï¸� https://t.co/uoxP8zJvYY #16Days #GenerationEquality  https://t.co/1G7reNsADD	en	[{'screen_name': 'justina_kehinde', 'name': 'justina kehinde', 'id': '1587039271'}, {'screen_name': 'sarathecamel', 'name': 'sara elgamal', 'id': '116001953'}, {'screen_name': 'diakatop10', 'name': 'diaka camara', 'id': '984813192'}]	['https://bit.ly/3mlRUAM']	['https://pbs.twimg.com/media/En6qe43XYAI7ikC.jpg']	0	19	33	['endfgm', '16days', 'generationequality']	[]	https://twitter.com/GPtoEndFGM/status/1332694762449735682	False	0	1	https://pbs.twimg.com/media/En6qe43XYAI7ikC.jpg							[]"
1180, Central Africa Standard Time	,2020-11-28,"		Together, we will reach our goal to #endFGM by 2030!	en	[]	[]	[]	0	0	1	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1332486003018391552	False	https://twitter.com/IshaSesay/status/1332485711090446337	0								[]"
1181, Central Africa Standard Time	,2020-11-28,"		""RT @EsmaelOmarN: Young people have the keys to #EndGBV #EndFGM #EndChildMarriage   @Lemaron_sound says """"When I imagine the future, I see aâ€¦""	en	[{'screen_name': 'esmaelomarn', 'name': 'esmael omar', 'id': '80045509'}, {'screen_name': 'lemaron_sound', 'name': 'a.r.s ðŸ‡°ðŸ‡ªðŸ‡¹ðŸ‡¿ðŸ‡ºðŸ‡¬', 'id': '574264824'}]	[]	[]	0	2	0	['endgbv', 'endfgm', 'endchildmarriage']	[]	https://twitter.com/GPtoEndFGM/status/1332474583862153216	True	0	0					80045509	""Young people have the keys to #EndGBV #EndFGM #EndChildMarriage"
1182,"en I imagine the future, I see a world where no woman or girl suffers or dies from FGM. #KataaKaatishaZuia",,
1183,"rldVisionKE @M_Ifoundation https://t.co/yyGZBferRv""	1331890927665819648	[]	",1331890927665819648,
1184, Central Africa Standard Time	,2020-11-28,"		RT @ValueFemaleNet: Our Short Adventure To A Hard To Reach Community In ilie,Olorunda Local Government Area of Osun State In A Bid To End Fâ€¦	en	[{'screen_name': 'valuefemalenet', 'name': 'valuefemalenetwork', 'id': '759183516622065664'}]	[]	[]	0	10	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1332470565500817408	True	0	0					759183516622065664	""Our Short Adventure To A Hard To Reach Community In ilie,Olorunda Local Government Area of Osun State In A Bid To End FGM..."
1185,,,
1186,,,
1187,,,
1188, Central Africa Standard Time,,
1189, Central Africa Standard Time	,2020-11-28,"		@IshaSesay @UNFPA Welcome to @UNFPA family! We canâ€™t wait to work with you on #EndFGM! We were touched by your interview with @BBCWorld! Welcome on behalf of the @UNICEF - @UNFPA joint team.	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'bbcworld', 'name': 'bbc news (world)', 'id': '742143'}, {'screen_name': 'unicef', 'name': 'unicef', 'id': '33933259'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	[]	[]	0	0	6	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1332469484058255360	False	0	0								[{'screen_name': 'IshaSesay', 'name': 'Isha Sesay', 'id': '89787662'}, {'screen_name': 'UNFPA', 'name': 'UNFPA', 'id': '194643654'}]"
1190, Central Africa Standard Time	,2020-11-27,"		RT @Atayeshe:  https://t.co/7MXqHapCqj	und	[{'screen_name': 'atayeshe', 'name': 'dr. natalia kanem /she/her/ella/', 'id': '770650559699386369'}]	['http://unf.pa/gcu']	[]	0	25	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1332415459476516866	True	0	0					770650559699386369	https://t.co/7MXqHapCqj	1332383607709687809	[]	2020-11-27 18:59:41 W. Central Africa Standard Time"
1191, Central Africa Standard Time	,2020-11-27,"		RT @GPChildMarriage: Kalas Girls Primary School in Uganda provides a safe space for girls who have been rescued from #FemaleGenitalMutilatiâ€¦	en	[{'screen_name': 'gpchildmarriage', 'name': 'unfpa-unicef global programme end child marriage', 'id': '1022857534057717760'}]	[]	[]	0	5	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1332391131804545025	True	0	0					1022857534057717760	""Kalas Girls Primary School in Uganda provides a safe space for girls who have been rescued from #FemaleGenital"
1192, Central Africa Standard Time,,
1193, Central Africa Standard Time	,2020-11-27,"		Thank you Minister @dagiulstein for your commitment to achieving #GenderEquality and @NorwayMFA's support to @GPtoEndFGM. ðŸ™�  There is indeed a much-needed urgency in protecting #SRHR for those at risk of and affected by harmful practices such as #FGM.   #16Days #OrangeTheWorld	en	[{'screen_name': 'dagiulstein', 'name': 'dag inge ulstein', 'id': '1551459979'}, {'screen_name': 'norwaymfa', 'name': 'norway mfa', 'id': '966113328'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}]	[]	[]	0	3	5	['genderequality', 'srhr', 'fgm', '16days', 'orangetheworld']	[]	https://twitter.com/GPtoEndFGM/status/1332335541942149121	False	https://twitter.com/dagiulstein/status/1331526545425494017	0								[]"
1194, Central Africa Standard Time	,2020-11-27,"		How many voices are we to #EndFGM?  #OrangeTheWorld #16Days #GenerationEquality #EndFGM   @UNFPA @UNICEF @AIDOS_ong @CoP_FGM  https://t.co/p7UjDAosby	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'unicef', 'name': 'unicef', 'id': '33933259'}, {'screen_name': 'aidos_ong', 'name': 'aidos', 'id': '145589236'}, {'screen_name': 'cop_fgm', 'name': 'cop fgm mgf', 'id': '917733432427466752'}]	[]	[]	0	7	19	['endfgm', 'orangetheworld', '16days', 'generationequality', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1332306802453655560	False	0	1	https://pbs.twimg.com/ext_tw_video_thumb/1332306532810285056/pu/img/pFSQ1ctXmKDvjbS3.jpg							[]"
1195, Central Africa Standard Time	,2020-11-26,"		To #EndFGM means to empower girls and women to be healthy, to be educated, to make choices and contribute to the economy.   Achieving this means reaching #SDG5, which calls for #GenderEquality.   What are you doing to help achieve this goal?  #16Days  #GenerationEquality  https://t.co/pPPil5TasJ	en	[]	[]	['https://pbs.twimg.com/media/EnxjtfuW8AcPpqu.jpg']	1	21	43	['endfgm', 'sdg5', 'genderequality', '16days', 'generationequality']	[]	https://twitter.com/GPtoEndFGM/status/1332051642246701056	False	0	1	https://pbs.twimg.com/media/EnxjtfuW8AcPpqu.jpg							[]"
1196, Central Africa Standard Time	,2020-11-26,"		RT @unicefprotects: #COVID19 has caused unprecedented challenges across the world. Many countries where #FGM is prevalent are now facing muâ€¦	en	[{'screen_name': 'unicefprotects', 'name': 'unicefprotects', 'id': '233590739'}]	[]	[]	0	2	0	['covid19', 'fgm']	[]	https://twitter.com/GPtoEndFGM/status/1331982070571216896	True	0	0					233590739	""#COVID19 has caused unprecedented challenges across the world. Many countries where #FGM is prevalent are now facing multiple emergencies and crises."
1197, Central Africa Standard Time,,
1198, Central Africa Standard Time	,2020-11-26,"		Girls and women face cycles of violence when the root causes behind harmful practices like #FGM and #ChildMarriage are not addressed.  For the next #16Days , letâ€™s pledge our commitment to transform the harmful norms as individuals and communities to achieve #GenderEquality.  https://t.co/SKqcbY3LNF	en	[]	[]	['https://pbs.twimg.com/media/EnwlWVDXMAUQD6K.jpg']	0	14	17	['fgm', 'childmarriage', '16days', 'genderequality']	[]	https://twitter.com/GPtoEndFGM/status/1331981381832945669	False	0	1	https://pbs.twimg.com/media/EnwlWVDXMAUQD6K.jpg							[]"
1199, Central Africa Standard Time	,2020-11-25,"		ðŸ’¡Girls and women demand a life free of violence.  In the last two decades, #FGM prevalence rates have dropped by a quarter and the proportion of girls and women in high-prevalence countries who oppose the practice has doubled.  #OrangeTheWorld #16Days #GenerationEquality #EndFGM  https://t.co/9nKxsFQHAh	en	[]	[]	['https://pbs.twimg.com/media/Enr5mIlWEAMKdjf.jpg']	0	14	18	['fgm', 'orangetheworld', '16days', 'generationequality', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1331711033052893188	False	0	1	https://pbs.twimg.com/media/Enr5mIlWEAMKdjf.jpg							[]"
1200, Central Africa Standard Time	,2020-11-25,"		""RT @UNFPA: """"It's @UNFPA's honor to welcome @IshaSesay as the newest member of our team, especially as we launch the #16Days of Activism Agaâ€¦""	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'ishasesay', 'name': 'isha sesay', 'id': '89787662'}]	[]	[]	0	37	0	['16days']	[]	https://twitter.com/GPtoEndFGM/status/1331710088151789574	True	0	0					194643654	""""""It's @UNFPA's honor to welcome @IshaSesay as the newest member of our team, especially as we launch the #16Days of Activism Against Gender-Based Violence."""""
1201,,,
1202, Central Africa Standard Time,,
1203, Central Africa Standard Time	,2020-11-25,"		FGM is a #HumanRights violation that has affected more than 200 million girls &amp; women worldwide, with #COVID19 placing more at risk.  On this Int'l Day for the Elimination of Violence against Women, we call for an end to #FGM.  #OrangeTheWorld #16Days #GenerationEquality #EndFGM  https://t.co/yFgy5AzU17	en	[]	[]	['https://pbs.twimg.com/media/Enr0sdHXEAo0kP4.jpg']	0	23	42	['humanrights', 'covid19', 'fgm', 'orangetheworld', '16days', 'generationequality', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1331652034559406082	False	0	1	https://pbs.twimg.com/media/Enr0sdHXEAo0kP4.jpg							[]"
1204, Central Africa Standard Time	,2020-11-25,"		RT @UNFPAUganda: We should not isolate #FGM as a health issue only but look at it wholistically within the larger socio-economic dimensionsâ€¦	en	[{'screen_name': 'unfpauganda', 'name': 'unfpa uganda', 'id': '256515458'}]	[]	[]	0	9	0	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1331643469752897539	True	0	0					256515458	We should not isolate #FGM as a health issue only but look at it wholistically within the larger socio-economic dimensions to include livellihoods, education and access to justice says @alainsibenaler at inter ministerial #EndCrossBorderFGM meeting today #EndFGM #16Days https://t.co/wBgJPtddf0	1331625722406989824	[]	2020-11-25 16:48:07 W. Central Africa Standard Time"
1205, Central Africa Standard Time	,2020-11-25,"		RT @UNGeneva: We need accelerated action to #endFGM. Elimination efforts should be focused on mothers, practitioners, older women, health câ€¦	en	[{'screen_name': 'ungeneva', 'name': 'un geneva', 'id': '164263382'}]	[]	[]	0	17	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1331643389692026882	True	0	0					164263382	We need accelerated action to #endFGM. Elimination efforts should be focused on mothers, practitioners, older women, health care workers, men and boys, and traditional and faith-based leaders. https://t.co/o0iO2sErPI  #16days | #orangetheworld https://t.co/xnk2N9NbVm	1331627233501442053	[]	2020-11-25 16:54:07 W. Central Africa Standard Time"
1206, Central Africa Standard Time	,2020-11-25,"		Thanks to @sida &amp; @SweMFA for their continuous support to @GPtoEndFGM.  Together, we march towards zero #FGM by working with governments, civil society, grassroots, communities, religious leaders, health providers &amp; educational systems.  #EndFGM @Atayeshe @dienekeita @unicefchief  https://t.co/jm9SKNDHOM	en	[{'screen_name': 'sida', 'name': 'sida', 'id': '74703019'}, {'screen_name': 'swemfa', 'name': 'swedish ministry for foreign affairs', 'id': '147512019'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}, {'screen_name': 'atayeshe', 'name': 'dr. natalia kanem /she/her/ella/', 'id': '770650559699386369'}, {'screen_name': 'dienekeita', 'name': 'diene keita', 'id': '2902650220'}, {'screen_name': 'unicefchief', 'name': 'henrietta h. fore', 'id': '950824252562903040'}]	[]	['https://pbs.twimg.com/media/EnrE3zYXIAE5TGl.jpg']	1	6	11	['fgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1331593105955545089	False	0	1	https://pbs.twimg.com/media/EnrE3zYXIAE5TGl.jpg							[]"
1207, Central Africa Standard Time	,2020-11-25,"		RT @CoP_FGM: Today, members of the #FGM Community of Practice join the world in commemorating #16DaysofActivism.   On this International Daâ€¦	en	[{'screen_name': 'cop_fgm', 'name': 'cop fgm mgf', 'id': '917733432427466752'}]	[]	[]	0	7	0	['fgm', '16daysofactivism']	[]	https://twitter.com/GPtoEndFGM/status/1331576290995032066	True	0	0					917733432427466752	""Today, members of the #FGM Community of Practice join the world in commemorating #16DaysofActivism."
1208,"men, we call for the protection of women and girls against #FGM.",,
1209,rld,,
1210, Central Africa Standard Time,,
1211, Central Africa Standard Time	,2020-11-25,"		""RT @UNFPA_Nordic: The #COVID19 pandemic has caused significant delays in female genital mutilation prevention programmes.    """"We need to loâ€¦""	en	[{'screen_name': 'unfpa_nordic', 'name': 'unfpa nordic office', 'id': '849082886'}]	[]	[]	0	6	0	['covid19']	[]	https://twitter.com/GPtoEndFGM/status/1331576117031997442	True	0	0					849082886	""The #COVID19 pandemic has caused significant delays in female genital mutilation prevention programmes."
1212, need to look at innovative strategies and accelerate the efforts needed to reach the goal of zero #FGM by ,,
1213, Central Africa Standard Time,,
1214, Central Africa Standard Time	,2020-11-25,"		RT @UNFPAKen: FGM is one of the most pernicious forms of GBV; we will continue to march to #EndFGM in all its forms and #Orangetheworld . #â€¦	en	[{'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}]	[]	[]	0	17	0	['endfgm', 'orangetheworld']	[]	https://twitter.com/GPtoEndFGM/status/1331575781726752768	True	0	0					373303428	""FGM is one of the most pernicious forms of GBV; we will continue to march to #EndFGM in all its forms and #Orangetheworld . #TheMarchContinues #16daysofActivisim."
1215, Central Africa Standard Time,,
1216, Central Africa Standard Time	,2020-11-24,"		RT @agirl_mogadishu: Tomorrow we kick off the Global Charity Virtual Screenings in UK &amp; Ireland, joined by @WallaceGlobal, @IfrahFoundationâ€¦	en	[{'screen_name': 'agirl_mogadishu', 'name': 'a girl from mogadishu (2020)', 'id': '1020297674774523905'}, {'screen_name': 'wallaceglobal', 'name': 'wallace global fund', 'id': '851444773437272065'}, {'screen_name': 'ifrahfoundation', 'name': 'ifrah foundation', 'id': '279760191'}]	[]	[]	0	12	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1331334158468190209	True	0	0					1020297674774523905	""Tomorrow we kick off the Global Charity Virtual Screenings in UK &amp; Ireland, joined by @WallaceGlobal, @IfrahFoundation, @ajanaomi_king, @UNFPA &amp; @irishmissionun to discuss the journey to #EndFGM."
1217, Central Africa Standard Time,,
1218, Central Africa Standard Time	,2020-11-24,"		RT @UNFPAUganda: Do not miss this high level inter- ministerial cross border meeting on ending #FGM during and post #COVID19 tomorrow liveâ€¦	en	[{'screen_name': 'unfpauganda', 'name': 'unfpa uganda', 'id': '256515458'}]	[]	[]	0	1	0	['fgm', 'covid19']	[]	https://twitter.com/GPtoEndFGM/status/1331283273104941065	True	0	0					256515458	Do not miss this high level inter- ministerial cross border meeting on ending #FGM during and post #COVID19 tomorrow live on @ubctvuganda 2:00 - 4:00 pm. #LiveYourDreamUG https://t.co/4gGlPXFoCn	1331273609332076546	[]	2020-11-24 17:28:56 W. Central Africa Standard Time"
1219, Central Africa Standard Time	,2020-11-24,"		""With #COVID19 in the picture, many #FGM prevalent countries are now facing multiple emergencies. Some dealing with â€˜a crisis within a crisis"""".   Check out @UNICEF's newest technical note that explores the impact of humanitarian crises on FGM.  âž¡ï¸� https://t.co/NZLAKuwlMB #EndFGM  https://t.co/TyqgYXispK""	en	[{'screen_name': 'unicef', 'name': 'unicef', 'id': '33933259'}]	['https://www.unicef.org/documents/humanitarian-development-nexus-future-protection-elimination-female-genital-mutilation']	['https://pbs.twimg.com/media/EnmGO9JXEAg6VNL.jpg']	0	1	2	['covid19', 'fgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1331243620519845889	False	0	1	https://pbs.twimg.com/media/EnmGO9JXEAg6VNL.jpg							[]"
1220, Central Africa Standard Time	,2020-11-23,"		RT @WallaceGlobal: 200M+ women/girls have been subjected to female genital mutilation #FGM. It happens on all continents except Antarctica.â€¦	en	[{'screen_name': 'wallaceglobal', 'name': 'wallace global fund', 'id': '851444773437272065'}]	[]	[]	0	17	0	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1330977142407049218	True	0	0					851444773437272065	""200M+ women/girls have been subjected to female genital mutilation #FGM. It happens on all continents except Antarctica. Many, like Ifrah Ahmed of @IfrahFoundation, now work to #EndFGM."
1221,'re celebrating their work with @agirl_mogadishu screenings: https://t.co/LxJKTvD7Gj https://t.co/0L8Id,,
1222, Central Africa Standard Time	,2020-11-23,"		RT @PanelUnfpa: It takes the support of the whole community, from women &amp; men, religious leaders, government officials to professionals toâ€¦	en	[{'screen_name': 'panelunfpa', 'name': 'unfpa youth advisory panel', 'id': '1206468056815460354'}]	[]	[]	0	31	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1330931970877120513	True	0	0					1206468056815460354	It takes the support of the whole community, from women &amp; men, religious leaders, government officials to professionals to keep girls safe &amp; protected from #FGM #KenyaNiMimiðŸ‡°ðŸ‡ª https://t.co/bQPU1DJoUA	1330805748977299456	[]	2020-11-23 10:29:50 W. Central Africa Standard Time"
